imdbID,Title,imdbRating,tags
tt2973462,Batman: Arkham Origins - Blackgate,8.1,"action markpacini bobkane(charactercreatedby:batman) adambeechen troybaker adambaldwin brianbloom chriscox the epic sequel to the arkham origins, the dark night has to go back to blackgate to face the most dangerous criminals once more, the prison is the penguins, black masks, and jokers playground, batman will have to save the day as hell rises at black gate prison!"
tt9597412,Animator vs. Animation,8.6,"animation action adventure   alanbecker kaoribecker graciebecker follows the adventures of the chosen one and other sentient stick figures who go from fighting their creator, to working with him against greater threats."
tt1372277,Marvel Ultimate Alliance: The Ink to Game Process,9.2,"documentary glennamonitti  c.b.cebulski danedwards keithfuller danhay go behind the scenes of marvel: ultimate alliance. you'll find in depth insights from the branding teams of both activision and marvel, the art department, animators, writer and other key creators in the process. ultimately, the stories reveal the passion that goes into translating a marvel property with over 20 superheroes, with some of the most beloved comic book properties of all times."
tt0492680,Marvel Nemesis: Rise of the Imperfects,6.9,action adventure fantasy horror sci-fi war  raulinglis(story) markmillar(story) jaelee(concept) alistairabell markacheson jasonbryden larrypierredavids 5 families of super heroes take on an unknown force led by an alien life form who plans to take over the world and marvels best must defend what is left of new york before matters get worse.
tt2702928,Marvel Mash-Up,7.5,comedy   tomkenny deebradleybaker traviswillingham parodys from marvel cartoons
tt4189294,Lego DC Comics: Batman Be-Leaguered,6.4,"animation short action rickmorales jameskrieg jerrysiegel joeshuster deebradleybaker troybaker johndimaggio superman wants batman to join his new superhero team, but batman prides himself on being a self-sufficient loner."
tt10025738,Avengers: Endgame and the Latest Captain Marvel Outrage!!,5.9,"short news  davecullen(words) davecullen computing forever talks about the recent ""avengers: infinity war"" - as well as captain marvel and how she can help in the upcoming ""avengers: endgame""."
tt18270360,2022 Oscar Nominated Short Films: Animation,6.1,"animation    a selection of animated shorts nominated for awards, including ""robin robin"", ""affairs of the art"", ""bestia"", ""boxballet"", and ""the windshield wiper""."
tt7726152,Marvel Super Hero Adventures,5.7,"animation action adventure   colehoward michaeldobson samvincent spider-man teams with other marvel heroes, in this short-form series, to teach the benefits of friendship, co-operation and heroism."
tt5272052,Marvel Super Hero Adventures: Frost Fight!,5.2,animation action adventure family fantasy sci-fi ericradomski mitchschauer markbanker joesimon(createdby:captainamerica) jackkirby(createdby:captainamerica) billmantlo(createdby:rocketraccoon) keithgiffen(createdby:rocketraccoon) mickwingert matthewmercer traviswillingham fredtatasciore the marvel heroes unite to try and stop loki and the frost giant ymir from conquering the world as the duo try to steal santa's powers to do so.
tt2382912,Animator vs Animation,7.9,animation short alanbecker alanbecker  a flash drawing creates havoc for the poor animator.
tt5830052,VivziePop: Fan Animation for Ke$ha - Die Young,7.8,"animation short music viviennemedrano viviennemedrano(creator)  a young werewolf girl livens a party to the tune of kesha's ""die young""."
tt4779842,Marvel Knights: Spider-Man,6.6,sci-fi jessescimeca johnmartinmaund jessescimeca heathgleason richardditaranto tylerbuckingham caseypriehs marvel knights: spider-man is a no-budget fan film produced by made legit media and directed by jesse scimeca. make sure to stay after the credits for a little something extra. ;)
tt1695137,Marvel Super Heroes 4D,6.1,"animation short action joshuawexler roberthenny joshuawexler brianbloom steveblum pauldobson in recognition for their record of outstanding accomplishments, the brave crime-fighters--captain america, spider-man, iron man, wolverine, hulk, and ms. marvel--are on their way to the buckingham palace to receive awards from her majesty the queen elizabeth ii. instead, a stealthy mega-villain from the past emerges, and through his invincible battle-robot, he starts to wreak havoc. now, it is up to the mighty defenders to stop the evil megalomaniac with a grudge. can marvel's super-heroes save london?"
tt0435031,Hunter x Hunter: Original Video Animation,8.7,"animation action adventure   junkotakeuchi hirokitakahashi hozumigôda reuniting with gon and his friends, kurapika explains to them the risks he bears because of his abilities. he believes his target of revenge is no longer alive and the search for his fallen comrade's eyes could truly begin."
tt6357348,Gravity Daze the Animation: Ouverture,6.0,"animation action sci-fi hiroyasukobayashi keiichirotoyama naokosatou sayakakinoshita sanaekobayashi gôshinomiya armed with new gravity-shifting powers, kat fights back to take down a fearsome enemy threatening to unravel the fabric of the universe."
tt0436070,The Animation Show 2005,7.2,"animation    year two of the ""animation show"" theatrical anthology series, showcasing more of the world's best animated short films: headlined by don hertzfeldt's ""the meaning of life"", also features bill plympton's ""guard dog"" and peter cornwell's ""ward 13""."
tt4383208,The Oscar Nominated Short Films 2015: Animation,7.3,animation    an exclusive feature-length presentation showcasing the 2015 academy award nominated short films for the animation category.
tt1411664,Bucky Larson: Born to Be a Star,3.3,"comedy tombrady adamsandler allencovert nickswardson nickswardson donjohnson christinaricci bucky larson is a simple-minded, uneducated, beaver-toothed young man still living with his protective parents, jeremiah and debbie larson, in a small iowa town. initially saddened when he is fired from his job as a bagger at a supermarket, he eventually sees it as a sign that he is destined for greatness in another field. based on information he learns, bucky believes that destiny is to become a porn star, despite being a virgin who has only recently learned about masturbation. with his parents' blessing, bucky hops on a bus to los angeles to make it big there as a porn star and is taken under the wings of a few people in la. on the professional side, he meets the reigning king of porn, dick shadow, who only sees him as a laughingstock. then washed-up porn director miles deep stumbles across what he sees as an untapped niche market for bucky's limited talents and must try to convince investors who see bucky as the exact antithesis of porn. on the personal side, bucky befriends young diner waitress kathy mcgee, who helps him find a place to live--albeit with an insensitive oaf named gary who only wants to get into kathy's pants--and navigate general life in the big city. kathy is facing her own demons as she works toward her destiny, and bucky hopes he can help her."
tt9585568,Grimms Notes The Animation,5.1,"animation action adventure   takuyaeguchi reinaueda ryôtaôsaka the game takes place in a world created by a beings known as ""story tellers."" at birth, all inhabitants of this world are bestowed with a ""book of fate"" where all their lives are written in advance. however, rogue story tellers known as chaos tellers are writing bad events into people's books without them knowing. it is up to the holders of blank books of fate to seek out the chaos tellers and restore the world."
tt3408690,Marvel Agent's of S.H.I.E.L.D. vs. Magneto - Sketch Comedy,7.6,"short comedy    the s.h.i.e.l.d gang has a new threat in washington d.c, marvel's magneto."
tt0116905,Lone Star,7.4,"drama mystery western johnsayles johnsayles chriscooper elizabethpeña stephenmendillo john sayles' murder-mystery explores interpersonal and interracial tensions in rio county, texas. sam deeds is the local sheriff who is called to investigate a 40-year-old skeleton found in the desert....as sam delves deeper into the town's dark secrets, he begins to learn more about his father, the legendary former sheriff buddy deeds, who replaced the corrupt charlie wade. while sam puzzles out the long-ago events surrounding the mystery corpse, he also longs to rekindle a romance with his old high-school flame. sayles' complex characters are brought together as the tightly-woven plot finally draws to its dramatic close."
tt0041162,Batman and Robin,5.9,"action adventure family spencergordonbennet bobkane georgeh.plympton josephf.poland robertlowery johnnyduncan janeadams antisocial prof. hammil's remote control device, which enables the user to take over any motor vehicle within 50 miles, is stolen by the wizard, black-hooded mastermind, and his gang. batman and robin (who drive about in a standard convertible) must prevent the wizard from obtaining diamonds, needed as fuel for the device, and rescue magazine photographer vicki vale from periodic perils. where is the wizard's base, reached only by remote controlled submarine? which of several suspicious characters hides beneath the wizard's hood?"
tt0339955,Azumanga Daioh: The Animation,8.2,"animation comedy fantasy   tomokokaneda yukimatsuoka chiekohiguchi an animated series based off of the four panel managa of the same name, azumanga daioh is a whimsical, hilarious and very cute look at the lives of an ecclectic group of high school girls and their teachers at a tokyo high school. as the series progresses, small bits of their lives are shown, slowly painting a bigger picture as the cast shares the ups and downs of high school life, revolving around a close-knit friendship and a lot of silliness."
tt1090280,Tales of Symphonia: The Animation,7.0,"animation fantasy haruosotozaki  katsuyukikonishi aiorikasa yumitôma tales of symphonia focuses on the two worlds; one world prospers at the cost of another. in one of these worlds, colette brunel and her guardians embark on a journey to save their world called sylvarant and to replenish it with th..."
tt0108796,Harry Enfield and Chums,7.5,"comedy   harryenfield kathyburke paulwhitehouse the bbc sketch show that while continuing to show the misadventures of a series of popular characters now introduces a slew of new oddballs and misfits, including tory boy and the lovely wobbly randy old ladies."
tt9506820,Garuda Superhero,3.9,"action fantasy x.jo x.jo rizalidrus slametrahardjo robbysugara an anti-asteroid nuclear missile has been stolen by a terrorist group led by durja king, who intends to use the weapon as a threat against the world's superpower countries. only the garuda superhero, stands in the way of his evil plans."
tt9073722,Marvel Rising: Initiation,5.8,"animation short action   dovecameron tylerposey deebradleybaker ghost-spider is on the run after being framed for her friend kevin's murder, while ms. marvel, squirrel girl, quake, and patriot attempt to bring her in."
tt4128102,Marvel 75 Years: From Pulp to Pop!,6.9,documentary history zakknutson laurashields axelalonso hayleyatwell brianmichaelbendis emily vancamp hosts this one of a kind experience showing the history and development of marvel from the first comic book to the latest blockbuster hit.
tt33472011,City the Animation,7.8,"animation comedy  keiichiarawi azusatadokoro kiyomitsumizuuchi makotokaneko this town, is not just a normal town. there's laughter, love and emotional moments. an unpredictable ordinary life presented by the residents. exciting stuffs come one after another. welcome to city."
tt6343290,Marvel Video Comics,6.9,animation   briandrummond colehoward markoliver spidey and iron man team-up. black panther vs. ghost.
tt0977907,Aria: The Animation,7.2,"animation comedy family   erinohazuki chiwasaitô chinaminishimura akari, aika, and alice are three girls who share a single dream: to become the most talented gondoliers in all of neo-venezia! every day they train while exploring all the wondrous sights that the water-covered planet aqua has to offer. whether it's spending a wild day at carnevale, sharing a beautiful sunset, or even crossing paths with mysterious spirits, for these three friends, each day is a new adventure!"
tt16116174,Harry Potter 20th Anniversary: Return to Hogwarts,8.0,"documentary family caseypatterson joepearlman erancreevy  stephenfry alfredenoch ralphfiennes cast and crew members from all ""harry potter"" films reunite in a retrospective special to celebrate the 20th anniversary of harry potter and the sorcerer's stone (2001)."
tt1971469,Marvel Super Hero Squad Online,7.5,action adventure sci-fi jayminn  charlieadler laurabailey alimiballard tedbiaselli
tt4327622,The Making of a Superhero Musical,6.2,"short comedy drama reubenbaron reubenbaron jamesaaronson peggyahwesh reubenbaron a documentary crew follows the troubled production of clockmen: the musical, an adaptation of a graphic novel by an eccentric british author rumored to have cursed any adaptations of his work. genius shakespeare director danielle trumbly and rock music sensation jons are doing all they can to make this crazy idea for a show work, but the lead actress brina lisette is struggling with the stress of her first big stage role... and, if she is to be believed, with forces beyond understanding."
tt1458786,Superhero,7.4,short drama hannekeschutte hannekeschutte justinstrydom loyisogxwala johannesdebruyn an amnesiac finds himself stranded in the middle of an arid landscape dressed as a superhero. he's assisted and spurred on by a young black boy who wholeheartedly believes that he's the real deal. but as the man's memory returns he discovers that he's been anything but a hero.
tt0193524,The Star Wars Holiday Special,2.2,"adventure family musical stevebinder davidacomba rodwarren brucevilanch patproft mickeymorton pattymaloney paulgale it is life day, a holiday that is celebrated on chewbacca's home planet kashyyyk. chewie and han solo are trying to get to the planet where chewie's family is waiting for him, but the empire is out searching for the rebels, giving everyone a hard time. while we are waiting we get a look at the everyday life of a wookiee family. we meet all the familiar characters from star wars: episode iv - a new hope (1977) and we are introduced to boba fett during a short cartoon. we also pay a visit to the cantina and meet all the monsters again."
tt1024923,Star Wars: The Force Unleashed,8.0,"action adventure drama fantasy sci-fi hadenblackman stevestamatiadis martinstoltz georgelucas(charactersanduniverse) hadenblackman shawnpitman johnstafford cameronsuey georgelucas(story) samwitwer nathaliecox cullyfredricksen davidw.collins darth vader's secret apprentice, codenamed starkiller, is trained in the dark side to defeat the enemies of the empire, but must find his own path when his master betrays him."
tt11502498,Kenobi: A Star Wars Fan Film,7.0,"short action adventure jasonsatterlund jamiecosta robharmon jasonsatterlund jamiecosta tommysnider maxinephoenix after years in hiding, obi-wan kenobi struggles to reconnect with the force in order to protect luke skywalker from imperial forces."
tt0098645,Who's Harry Crumb?,5.9,"comedy mystery paulflaherty bobconte peterwortmann johncandy jeffreyjones anniepotts harry is the latest generation of the crumbs, famous and extremely talented detectives. unfortunately talent seems to have skipped a generation and harry is reduced to ""gumshoe"" work at a remote branch of the crumb detective agency. back at headquarters, crumb executive elliot draison hatches an evil plan which requires the inclusion of an incompetent detective. with harry crumb on the case draison thinks everything will run fine for him. despite his best efforts crumb actually makes some headway in the case..."
tt3591568,Marvel Studios: Assembling a Universe,7.2,"documentary history   axelalonso victoriaalonso hayleyatwell a look at the story behind marvel studios and the marvel cinematic universe, featuring interviews and behind-the-scenes footage from all of the marvel films, the marvel one-shots and ""marvel's agents of s.h.i.e.l.d."""
tt3139086,Batman: Assault on Arkham,7.5,"animation action adventure crime sci-fi thriller jayoliva ethanspaulding heathcorson bobkane(batmancreatedby) lewschwartz(deadshotco-createdby) johnostrander(amandawallercreatedby) johnbyrne(amandawallercreatedby) pauldini(harleyquinncreatedby) brucetimm(harleyquinncreatedby) kevinconroy nealmcdonough hyndenwalch matthewgraygubler in gotham city, the riddler has secret information on the top secret task force x that he threatens to make public, but before amanda waller can have him killed, he is captured by batman. now with riddler imprisoned in arkham asylum, amanda waller reassembles the suicide squad of captured supervillains with the mission to infiltrate the forensic mental hospital to retrieve riddler's information. led by deadshot, this black ops team makes their way into the facility, only to face complications from within and without the team with secret agendas and double crosses all around. meanwhile, batman has his own concerns with an urgent search for the joker's deadly bomb that threatens gotham city. eventually, all these players converge on arkham asylum for a showdown that few are going to escape alive."
tt8416486,Chronicles of a Young Superhero,6.6,"animation short comedy alexbrown alexbrown ryangibson collingrubbs audreystoneberg chronicles is a mixed animation/live action short film about max, a young boy being bullied at school because of his obsession with superheroes. when he and his best friend, layla, post an embarrassing video of the bully online, m..."
tt0069637,Star Trek: The Animated Series,7.2,"animation action adventure  generoddenberry williamshatner leonardnimoy deforestkelley this animated series continues the adventures of the uss enterprise, taking advantage of the visual freedom of animation to present stories with more alien elements."
tt33653255,Lego Marvel Avengers: Mission Demolition,6.3,"animation action adventure kencunningham eugeneson harrisonwilcox willfriedle kevinsmith davidkaye after battles, damage control cleans up messes. but when a villain targets the avengers, an unlikely hero - a clumsy worker who breaks everything - might be earth's only hope to become the hero he dreams of and save earth's heroes."
tt0087386,Harry & Son,5.8,"drama paulnewman ronaldbuck paulnewman raymonddecapite paulnewman robbybenson ellenbarkin harry keach has been widowed for two years and works as a bulldozer operator on a construction crew. despite having a strong work ethic, that working life is cut short when health issues lead to him no longer being able to do the job. harry has a strained relationship with his two grown children: nina, who, with her insurance salesman husband, seems more concerned about what they can receive in material possessions through her relationship with harry; and howard, who still lives with harry. howard is an aspiring writer, but as a person who lives in the here and now would rather hang out having fun than find work in a steady job when he isn't writing. despite harry loving howard and howard loving harry, the strain in their relationship is brought to the fore as howard can work but won't while harry wants to work but can't. especially while they still live together, the two have to come to a new understanding as they move into the next phase of their respective lives, howard's which includes his on-again, off-again relationship with girlfriend katie wilowski, that off again status due to katie being pregnant with another man's child, and harry's which includes howard's want for him to start thinking about women again."
tt1372278,Marvel Ultimate Alliance: The Ultimate Game,9.3,"documentary short glennamonitti  c.b.cebulski danedwards keithfuller danhay go behind the scenes of marvel: ultimate alliance. you'll find in depth insights from the branding teams of both activision and marvel, the art department, animators, writer and other key ..."
tt1016164,Confessions of a Superhero,7.1,"documentary matthewogens  christopherlloyddennis maxwellallen jenniferwenger ""confessions of a superhero"" chronicles the lives of four mortal men and women who work as characters on the sidewalks of hollywood boulevard. this feature length documentary explores the fascination, obsession, and allure of fame through the eyes of these very unique people struggling to make it in tinseltown."
tt19867306,Superhero Inc.,6.6,short christinebélanger elizabethwhitmere christinebélanger elizabethwhitmere christinebélanger elizabethwhitmere an unstoppable telekinetic job hunter encounters an immovable hiring manager.
tt0060028,Star Trek,8.4,"action adventure sci-fi  generoddenberry williamshatner leonardnimoy deforestkelley a 1960's science fiction action adventure series set in the twenty-third century based around the crew of the u.s.s. enterprise, representing the united federation of planets (including earth) on a five-year mission in outer space to explore new worlds, seek new life and new civilizations, and to boldly go where no one has gone before. the enterprise is commanded by handsome and brash captain james tiberius ""jim"" kirk (william shatner). kirk's two best friends are commander spock (leonard nimoy) (last name unpronounceable to humans) the ship's half-human/half-vulcan science officer and first/executive officer (i.e. second-in-command) from the planet vulcan, and chief medical officer dr. leonard h. ""bones"" mccoy (deforest kelley). they, along with a crew of approximately four hundred and thirty, including helmsman lieutenant hikaru kato sulu (george takei), navigator ensign pavel andreievich chekov (walter koenig), communications officer lieutenant nyota uhura (nichelle nichols), chief engineer lieutenant commander montgomery ""scotty"" scott (james doohan), nurse christine chapel (majel barrett) and yeoman janice rand (grace lee whitney). the series follows them as they confront strange alien races, friendly and hostile alike, as they explore unknown worlds. we see the enterprise and her crew battle aliens, megalomaniac computers, time paradoxes, psychotic murderers, and even khan noonien singh (ricardo montalban). the series is known for looking at then (1960's) hot topics such as sex, war, god, religion, politics, and racism and other things that make up the human condition through a lens of the future. the 79 (eighty if including the cage (1966)) episode television series, which was produced from 1966 to 1969, has now cult characters and has fans all over the world."
tt0266750,Marvel vs. Capcom 2: New Age of Heroes,8.3,"action adventure sci-fi sport  hidetoshiishizawa(planning) tatsuyanakae(planning) kaearaki lawrencebayne rickbennett chrisbritton a gorgeous, powerful, pirate-woman named ruby-heart who united fifty-two of the earth's strongest heroes and villains, transports them to another dimension on her enormous battleship to fight an evil shape-shifter named abyss who wants to rule all realities."
tt0271809,Suspended Animation,5.3,"thriller johnd.hancock dorothytristan alexmcarthur rebeccaharrelltickell lauraesterman animator thomas kempton gets more than he bargained for when a snowmobile trip turns to terror in the wilds of northern michigan. held prisoner by two cannibalistic sisters who try unsuccessfully to add him to their long list of victims, tom becomes obsessed with tracking down his captor's long lost daughter. the ensuing drama becomes perfect material for tom's latest hollywood screenplay, inevitably luring one cannibal sister back to her original prey."
tt0450392,Batman Begins,8.2,"action adventure crime fantasy sci-fi thriller  bobkane(characters) j.t.petty(scriptwriter) christianbale michaelcaine liamneeson katieholmes the game is largely based on the movie. bruce wayne returns to gotham city after several years of disappearance and training in the himalayas with the league of shadows. donning the cowl and cape of batman, bruce wayne discovers secrets of unusual powdered toxic shipments at the docks which leads all the way up to the scheming dr. jonathan crane aka scarecrow. of course, there is more to it than bruce/batman realizes......"
tt6857544,Marvel vs. Capcom: Infinite,6.3,action adventure sci-fi noriohirose paulgardner kylehebert tedsroka ashlyburch davidkaye heroes from the marvel and capcom universes band together to prevent ultron sigma's reign of terror over their worlds.
tt1014794,Bad Dog and Superhero,5.8,comedy kennethhughes kennethhughes sitaacevedo markbate richbianco it is a butch cassidy and the sundance kid with a kick in the ass from shakespeare and dr. suess musings. it is a rosencrantz and gildenstern with a southpark twist. it is 2 romeo's that meet one juliet; the 2 romeos live in a willy-wonka-world attempting to repair juliet's (and everyone else they meet) tragic world of reality.
tt6424102,Coca-Cola: A Mini Marvel,6.8,short anthonyrusso joerusso   ant man and the incredible hulk challenge themselves to find one coca-cola bottle
tt3469052,My Love from Another Star,8.2,"comedy drama fantasy   junji-hyun kimsoo-hyun parkhae-jin do min-joon, an alien that came to our planet 400 years ago, will be able to return to his planet in 3 months, but when he meets famous actress chun song-yi, all the centuries he spent distancing himself from humans come to an end."
tt16731356,The World Needs A New Superhero,6.6,comedy adamgriswold denniswirth sarahbird brucechester kateeppers
tt5439146,Marvel Avengers Academy,7.6,action adventure comedy  allenwarner(narrativedesigner) justinsloan(additionalwriting) stanlee(basedonthemarvelcomicsby) jackkirby(basedonthemarvelcomicsby) jesseadam alanadelberg charlotteann laurabailey this is a game about the heroes and villains of marvel as college or high school students.
tt1454016,Lego Harry Potter: Years 1-4,7.6,"action adventure fantasy jonburton davebrown philgray duncankinnaird billmartin davebrown(storycutscene) philgray(storycutscene) duncankinnaird(storycutscene) billmartin(storycutscene) j.k.rowling(charactersanduniverse) robbiecoltrane lottiedeakin-berry julie-anndean richardgriffiths from the makers of lego star wars, lego indiana jones, & lego batman. and based off of the best selling novel and film series. now for the first time ever play as harry potter in his first four years at hogwarts in lego form. from the search of the sorcessor's stone to the casting votes of the goblet of fire, experience everything you like about the series in a different way."
tt2513552,The Oscar Nominated Short Films 2012: Animation,6.9,animation    collective screening of the academy award nominated short films from the animation category for 2012.
tt0075543,The New Adventures of Batman,6.7,"animation action adventure   adamwest burtward lennieweinrib in this series, batman, robin and batgirl battle various villians in gotham city. complicating things however is the presence of batmite, a other-dimensional imp who considers himself the biggest fan of batman and insists on helping him, regardless of whether batman wants it or not."
tt28452681,Blood Star,6.1,action crime horror lawrencejacomelli victoriahinkstaylor lawrencejacomelli georgekelly britnicamacho johnschwab wyomireed a petty thief driving through the new mexico desert finds herself the target of a psychopathic small town sheriff who views his badge as a license to prey on vulnerable young women. she must use all of her street-smarts to survive.
tt0092455,Star Trek: The Next Generation,8.7,"action adventure drama  generoddenberry patrickstewart brentspiner jonathanfrakes set in the twenty-fourth century and seven to eight decades after the adventures of the original crew of the starship enterprise, this new series is the long-awaited successor to star trek (1966). under the command of captain jean-luc picard, the all new enterprise ncc 1701-d travels out to distant planets to seek out new life and to boldly go where no one has gone before."
tt0070158,Harry in Your Pocket,6.3,"comedy crime drama brucegeller jamesd.buchanan ronaldaustin jamescoburn michaelsarrazin trishvandevere in seattle, aspiring pickpocket ray is not very adept at his chosen profession. he thinks he's made it to the big time when he learns that a ""cannon"" - a pickpocket - is looking for an apprentice. the cannon is harry, recently arrived in seattle, with his older associate, casey, a man with a penchant for cocaine. what harry and casey are really looking for is a ""stall"" - someone to act as the distractor. harry thinks sandy, ray's girlfriend (and one of his former marks), is better suited to the job, but, sandy will not do it unless ray's included, as well. ray appreciates what harry can and does teach him and sandy, but, ray doesn't much like the romantic and sexual interest harry' starts showing in sandy. harry's number one rule; harry never holds, and after relocating their operation to stay one step ahead of the law, ray's tired of being the 4th musketeer in the group, and itches to become a world-class cannon himself. this doesn't fit within harry's grand scheme, and allegiances between each of the individuals within the foursome are tested."
tt0416716,Empire of Dreams: The Story of the 'Star Wars' Trilogy,8.3,"documentary history sci-fi edithbecker kevinburns edsinger robertclotworthy waltercronkite georgelucas stevenspielberg this documentary chronicles the making of the original star wars trilogy from start to finish. we get some background on george lucas' start in the business and then continue with the making of star wars (1977), star wars: episode v - the empire strikes back (1980) and star wars: episode vi - return of the jedi (1983). the visual/special effects and financial problems are explained as well as casting, editing, scoring and releasing the films with tons of archival footage and interviews with plenty of cast & crew members."
tt0814207,Marvel: Ultimate Alliance,8.5,action adventure fantasy glennamonitti robertlove deebradleybaker adriennebarbeau greggberger steveblum marvel comics' greatest superheroes must band together to uncover the mystery behind doctor doom's blatant attack on s.h.i.e.l.d. headquarters.
tt13625462,"So, I Guess I'm a Superhero",6.6,short action matthewbrandt bethanybrandt katharinadaue bridgetlindafroemming bethanybrandt eileenshaw a young woman tries to figure out just how she came to have super human powers by going through.
tt0069945,Dark Star,6.1,"comedy sci-fi johncarpenter johncarpenter dano'bannon dano'bannon drepahich briannarelle a low budget, sci-fi satire that focuses on a group of scientists whose mission is to destroy unstable planets. 20 years into their mission, they have battle their alien mascot, that resembles a beach ball, as well as a ""sensitive"" and intelligent bombing device that starts to question the meaning of its existence."
tt0122826,The Marvel Super Heroes,7.5,"animation action fantasy   bernardcowan this cartoon series, characterized by extremely limited animation, features five of the most popular super-powered heroes from marvel comics: the incredible hulk, the mighty thor, captain america, iron man, and the sub-mariner, each of whom is the star of 13 episodes, adding to a total of 65. all episodes are divided into three seven-minute segments separated by a short description of one of the other four heroes featured in the series. the incredible hulk, into whom scientist bruce banner changes whenever excited, angered, or bombarded by gamma rays from a machine, frequently combats the leader, a villainous genius with a gamma-ray-mutated brain. captain america's foe, the red skull, opposes him in world war ii europe, where captain america's original self, captain steve rogers, is stationed as a soldier. thunder-god mighty thor's evil brother, loki, concocts nature-twisting schemes in his vain effort to vanquish thor, thor's human half, dr. donald blake, and thor/blake's love, nurse jane foster. multi-millionaire tony stark and his electronically powered alter-ego, iron man, battle industrial spies, saboteurs, and an oriental megalomaniac named the mandarin. and as prince of the sunken continent of atlantis, namor, the sub-mariner, acts to defend his kingdom against evil invaders."
tt4607112,Tin Star,7.2,"crime drama thriller   timroth genevieveo'reilly abigaillawrie a british police officer becomes the new chief of police and moves his family to the canadian rockies. but as new faces appear around the sleepy town, and an oil company with the promise of big money coming suddenly appears; the small canadian town begins to see violence and crime erupt. after tragedy strikes, secrets emerge and the fight begins. welcome to little big bear."
tt11483514,Marvel Rising: Playing with Fire,5.2,"animation short action solchoi ericradomski daniellewolff deebradleybaker dovecameron kathreenkhavari this version of marvel rising focuses on inferno, whose powers get stolen by a criminal named zayla. the secret warriors attempt to get inferno's powers back while inferno is conflicted as to whether he actually wants his powers b..."
tt1020990,Robot Chicken: Star Wars,8.0,animation short action sethgreen douglasgoldstein tomroot sethgreen sethgreen candacebailey abrahambenrubi the first of three star wars themed robot chicken parodies.
tt1733479,Hollywood Superhero,6.5,"short drama mystery jonathanpezza jonathanpezza dianechambers philipgray jerrycareccio shaelacook when a loving, elderly aunt loses contact with the troubled but special nephew she raised, she uses her life's savings to travel to hollywood in order to find him. the nephew, a young man with a secret, is being sought by the police and takes refuge with red, a mysterious temptress. the aunt desperately searches for her nephew with no luck until she has a chance meeting with a man dressed as the superhero her nephew idolized as a child. this psychological drama explores the way we create and wear masks, and the nature of true heroism, and cowardice."
tt0483168,Star Wars: Battlefront II,8.8,"action adventure sci-fi eric'giz'gewirtz matthewkeast(manual) bobbergen christinarumbley coreyburton davidboat you play as a member of the clone 501st legion, the most elite clone trooper attack group, also known as vader's fist, and led by anakin skywalker/darth vader, over the course of the start, the middle, and the end of the clone wars, operation knightfall, and the key battles of the galactic civil war."
tt1510807,Marvel 14: Les super-héros contre la censure,7.1,"documentary jeandepelley philipperoure  claudevistel matthieudahan jean-pierredionnet marvel 14 : super heroes vs. censorship is a documentary that tells the tale of issue 14 of french comic book marvel, who was censored and banned before publication. the marvel comic books were at the time censored in france, being largely redrawn and cut for content. both the left wing (american comics supposedly were symbols of the american imperialism) and the right wing (for the violent and immoral content) put pressure on the editors, even with death threats, to stop the mag. issue 14 was not never released, but a few copy may have survived and it became an urban legend. the documentary also establishes the history of marvel comics and widens to the censorship situation in the late 60s in france. available in 2 versions : 26mns and 52mns."
tt0926084,Harry Potter and the Deathly Hallows: Part 1,7.7,"adventure family fantasy davidyates stevekloves j.k.rowling danielradcliffe emmawatson rupertgrint voldemort's (ralph fiennes') power is growing stronger. he now has control over the ministry of magic and hogwarts. harry (daniel radcliffe), ron (rupert grint), and hermione (emma watson) decide to finish dumbledore's (sir michael gambon's) work and find the rest of the horcruxes to defeat the dark lord. but little hope remains for the trio and the rest of the wizarding world, so everything they do must go as planned."
tt0142371,Fist of the North Star,7.1,"animation action drama toyooashida buronson tetsuohara susumutakaku akirakamiya yurikoyamamoto kenjiutsumi after a nuclear holocaust tears the world apart, mankind is forced to the harshness of not only the oppression of others who are much more powerful, but the dead earth which seems to be getting worse with every passing moment. but a savior has risen from the ashes, a man who will defeat those who would torment the weak and make the world a livable place once more. a man named kenshiro....."
tt0059968,Batman,7.5,"action crime fantasy  billfinger lorenzosemplejr. williamdozier adamwest burtward alannapier wealthy entrepreneur bruce wayne (adam west) and his ward dick grayson (burt ward) lead a double life: they are actually the crime-fighting duo batman and robin. a secret batpole in the wayne mansion leads to the batcave, where police commissioner gordon (neil hamilton) summons the dynamic duo on the batphone with the latest emergency threatening gotham city. racing to the scene of the crime in the jet-powered batmobile, batman and robin must (with the help of their trusty utility-belts) thwart the efforts of a rogues gallery of flamboyant archvillains, including the joker (cesar romero), the penguin (burgess meredith), the riddler (frank gorshin) and the catwoman (julie newmar and eartha kitt)."
tt2531918,Ray the Animation,5.9,animation drama   sakuranogawa hirokitakahashi hitominabatame a female surgeon has the eyes to see inside a patient to find out what is wrong with them.
tt4622122,Superhero Fight Club,8.4,"short action fantasy   katiecassidy stephenamell coltonhaynes oliver introduces barry to his own little fight club which features such members as roy harper, laurel lance, malcolm merlyn and ra's al ghul."
