mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.0631556987762452,0.16638073260305275,0.01000070571899414,0.0027132171570174216,0.01,2,2,2,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 0.9}",0.5829755228941507,0.6436165535801823,0.5863294741049512,0.5632548912428524,0.5495101193241319,0.5851373122292538,0.03216847361803867,567
0.8321185111999512,0.08395648907208002,0.009252834320068359,0.0021329263451643795,0.01,2,2,2,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1.0}",0.5830956266291865,0.6336160367941652,0.5883424054822988,0.5552471607524456,0.541700438880391,0.5804003337076974,0.031725750211315844,631
0.35309414863586425,0.047398191193873174,0.012431001663208008,0.004539674192676426,0.01,2,2,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",0.42224840123451624,0.45527797143623394,0.42972750045476693,0.3755844958417597,0.4072350202091841,0.4180146778352921,0.02630661148862317,1273
0.3132591724395752,0.031182478435712396,0.006788921356201172,0.0010283537789905696,0.01,2,2,5,100,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.9}",0.41750900791735157,0.44973540767737596,0.4350032499728592,0.37944845436041896,0.3974702892198697,0.4158332818295751,0.025221835940629954,1282
0.32930970191955566,0.03804105392005915,0.010244417190551757,0.004389088545422032,0.01,2,2,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",0.4299310698684532,0.4411057158152296,0.42869255249366456,0.37870835734429487,0.38854913654014966,0.41339736641235836,0.024883008547094045,1288
0.599783992767334,0.040408753598612436,0.007976102828979491,0.00021804014006890975,0.01,2,2,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",0.5349193723123882,0.5959134753257097,0.5418326992238942,0.5062812708630189,0.5233149779890717,0.5404523591428165,0.03023179715892508,1026
0.5486930847167969,0.04786549560094078,0.007720232009887695,0.00025462046076186074,0.01,2,2,5,200,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.9}",0.5330342098948373,0.5880873945063325,0.5371484502658859,0.5103154357690818,0.50706438228485,0.5351299745441974,0.029039261720092538,1059
0.5624330043792725,0.011307335210176675,0.009152936935424804,0.0008036605797158867,0.01,2,2,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",0.5413710790927286,0.5835792230804216,0.5348698111275065,0.5046487917631901,0.49672992588037346,0.532239766188844,0.03081638679060334,1084
0.9989075660705566,0.059117298804946754,0.008463382720947266,0.0006802420920252574,0.01,2,2,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.8}",0.5839269577259996,0.6481531052044964,0.5865438924185375,0.5627878632127199,0.5610126155557849,0.5884848868235076,0.03162246408096667,520
0.9808650016784668,0.12090925591285505,0.011119508743286132,0.004311152732333318,0.01,2,2,5,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 0.9}",0.5829755228941507,0.6436165535801823,0.5863423428239903,0.5632404206463542,0.5495101193241319,0.5851369918537619,0.03217053880687296,568
0.8312942981719971,0.057497875325292054,0.00876774787902832,0.003592277334542577,0.01,2,2,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300, 'subsample': 1.0}",0.5830956266291865,0.6336160367941652,0.5883424054822988,0.5552471607524456,0.541700438880391,0.5804003337076974,0.031725750211315844,631
0.28728880882263186,0.052970833010696924,0.008290719985961915,0.0021371833472737674,0.01,2,2,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.42224840123451624,0.45527797143623394,0.42972750045476693,0.3755844958417597,0.4072350202091841,0.4180146778352921,0.02630661148862317,1273
0.45519132614135743,0.11402258245703374,0.008305692672729492,0.0013430310301628396,0.01,2,2,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.41750900791735157,0.44973540767737596,0.4350032499728592,0.37944845436041896,0.3974702892198697,0.4158332818295751,0.025221835940629954,1282
0.2848078727722168,0.022910278713894942,0.0090728759765625,0.0030230309045700477,0.01,2,2,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.4299310698684532,0.4411057158152296,0.42869255249366456,0.37870835734429487,0.38854913654014966,0.41339736641235836,0.024883008547094045,1288
0.767248010635376,0.06843294531810419,0.009020709991455078,0.0017274386028470078,0.01,2,2,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.5349193723123882,0.5959134753257097,0.5418326992238942,0.5062812708630189,0.5233149779890717,0.5404523591428165,0.03023179715892508,1026
0.9386299133300782,0.04875416120863551,0.013495445251464844,0.009040272427263116,0.01,2,2,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.5330342098948373,0.5880873945063325,0.5371484502658859,0.5103154357690818,0.50706438228485,0.5351299745441974,0.029039261720092538,1059
0.5681047439575195,0.0835711406175677,0.009045839309692383,0.0004578128678986513,0.01,2,2,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.5413710790927286,0.5835792230804216,0.5348698111275065,0.5046487917631901,0.49672992588037346,0.532239766188844,0.03081638679060334,1084
1.5459428310394288,0.23722228904108936,0.012495279312133789,0.003932227154813045,0.01,2,2,10,300,0.8,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.8}",0.5839269577259996,0.6486490056562265,0.5865438924185375,0.5627878632127199,0.5607983721343559,0.5885412182295678,0.031846907616925726,517
1.1662805557250977,0.26464662588918253,0.009101676940917968,0.0012613645587263038,0.01,2,2,10,300,0.9,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 0.9}",0.5829755228941507,0.6436165535801823,0.5863423428239903,0.5632404206463542,0.5495101193241319,0.5851369918537619,0.03217053880687296,568
1.1795120239257812,0.38460821422969904,0.027930593490600585,0.02343018952337491,0.01,2,2,10,300,1.0,"{'learning_rate': 0.01, 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300, 'subsample': 1.0}",0.5830956266291865,0.6336160367941652,0.5883424054822988,0.5552471607524456,0.541700438880391,0.5804003337076974,0.031725750211315844,631
